objectid,fromdate,geography,latitude,longitude,address,ward_name,nbh_cluster_names,comp_plan_area,total_injuries,total_vehicles,total_bicyclists,total_pedestrians,crash_on_arterial,crash_on_interstate,crash_category,national_park
192955331,2021-01-27,0101000020E610000071EA5DF3803F53C0F870D7ED967A4340,38.957706,-76.992221,5608 EASTERN AVENUE NE,Ward 4,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",ROCK CREEK EAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192956320,2021-01-02,0101000020E6100000C0A79EA8544253C0DE99A3F4EC794340,38.955917,-77.035705,5413 16TH STREET NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,1,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192955619,2021-01-10,0101000020E6100000DB8524B7D13F53C0437F270D157B4340,38.959722,-76.994803,5816 EASTERN AVENUE NE,Ward 4,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",ROCK CREEK EAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192713416,2021-01-28,0101000020E61000007F7AD50C554253C03985C62695784340,38.941876,-77.036768,4200 16TH STREET NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192956917,2021-01-04,0101000020E61000000C7FB293E64153C01DC52673AB7A4340,38.95835,-77.029696,13TH STREET NW & MADISON STREET NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,5.0,0.0,0.0,1,0,MPD Only,0
192955587,2021-01-22,0101000020E61000009620D292E64153C0778FCC88A97A4340,38.957574,-77.028852,5601 13TH STREET NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192955816,2021-01-21,0101000020E6100000A2208064CB4153C0B199536A677A4340,38.956273,-77.028037,GEORGIA AVE NW & KENNEDY ST NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,1,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192955579,2021-01-23,0101000020E61000001819863ACD4153C0B2F21142827A4340,38.956943,-77.028129,5524 GEORGIA AVENUE NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192712766,2021-01-09,0101000020E6100000C9780B02EE4153C0D53B96BA60794340,38.948257,-77.03015,ARKANSAS AVENUE NW & DECATUR STREET NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,1.0,0.0,0.0,1,0,MPD and DCFEMS,0
192956854,2021-01-15,0101000020E6100000B6A48D8BC14153C03F81B196D8794340,38.952156,-77.027469,5100 GEORGIA AVENUE NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192957037,2021-01-01,0101000020E610000090BDF99AE64153C078426560C5794340,38.951495,-77.029698,5010 13TH STREET NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192712935,2021-01-18,0101000020E6100000E4F597CE184253C0C8FA3A1DBC784340,38.943355,-77.033224,4306 ARKANSAS AVENUE NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192956186,2021-01-11,0101000020E6100000C6CD8F59544253C0CD613B0DF8784340,38.945062,-77.036426,16TH ST NW & ALLISON ST NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,1.0,0.0,1.0,1,0,MPD and DCFEMS,0
192955678,2021-01-16,0101000020E6100000D1B6BEBC3F4253C0D6B200FC61784340,38.940434,-77.035181,4034 ARKANSAS AVENUE NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192712904,2021-01-23,0101000020E6100000A06D47AA174253C0A2FFB7C1BE784340,38.94187,-77.033444,4203 ARKANSAS AVENUE NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192712732,2021-01-06,0101000020E61000006EF89309A24153C0F45953548F784340,38.941873,-77.025514,GEORGIA AVENUE NW & UPSHUR STREET NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192956832,2021-01-14,0101000020E6100000C977A574C04153C0F8CCADDDC8794340,38.951208,-77.026806,5013 GEORGIA AVENUE NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192956161,2021-01-26,0101000020E610000000EE03F42F4253C0E30847A2FD774340,38.937825,-77.034196,1433 SPRING ROAD NW,Ward 4,"Brightwood Park, Crestwood, Petworth",MID-CITY,0,2.0,0.0,0.0,0,0,MPD Only,0
192712696,2021-01-13,0101000020E610000000D9D63F904153C00B0B72BEF4774340,38.937024,-77.024959,3700 GEORGIA AVENUE NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192956489,2021-01-24,0101000020E6100000C14F0657AD4153C066E4FDBB03784340,38.937606,-77.026202,925 QUINCY STREET NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,2.0,0.0,0.0,0,0,MPD Only,0
192956285,2021-01-19,0101000020E6100000EB3F261C9E4153C0CA0FD18B1A794340,38.94617,-77.024989,4529 9TH STREET NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,2.0,0.0,0.0,0,0,MPD Only,0
192956686,2021-01-11,0101000020E61000006588096B654153C0F3D4CB5F06784340,38.937318,-77.02177,706 QUINCY ST NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,2.0,0.0,0.0,0,0,MPD and DCFEMS,0
192956811,2021-01-15,0101000020E610000063E4A93F944053C09F41C6A4377A4340,38.954816,-77.009046,NORTH CAPITOL STREET & MISSOURI AVENUE NW,Ward 4,"Takoma, Brightwood, Manor Park",UPPER NORTHEAST,0,1.0,0.0,1.0,1,0,MPD Only,0
192955612,2021-01-10,0101000020E6100000C44D4601CA4153C0D0D3A269537A4340,38.955686,-77.027527,5415 GEORGIA AVENUE NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192712984,2021-01-04,0101000020E6100000EA096422C84153C05E4AA493657A4340,38.956219,-77.027736,KENNEDY STREET NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,2.0,0.0,0.0,0,0,MPD Only,0
192713090,2021-01-28,0101000020E61000002E7979CF1F4153C0ADA7EA86C3794340,38.951215,-77.018019,5000 4TH STREET NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,3.0,0.0,0.0,0,0,MPD and DCFEMS,0
192955573,2021-01-22,0101000020E61000000EC7CE61454153C073967E346D7A4340,38.956701,-77.019899,5505 KENNEDY ST. NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,5.0,0.0,0.0,0,0,MPD Only,0
192956645,2021-01-29,0101000020E61000009926D499174153C08216AE49037A4340,38.952702,-77.016801,320 HAMILTON STREET NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,2.0,0.0,0.0,0,0,MPD Only,0
192956946,2021-01-04,0101000020E610000077BD8D20BD4153C01266AA8D98794340,38.949735,-77.027463,4900 GEORGIA AVENUE NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192952808,2021-01-28,0101000020E61000004987ED09C64153C0404655B5197A4340,38.953737,-77.027011,5227 GEORGIA AVENUE NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192955705,2021-01-17,0101000020E6100000AC19C8E8D74053C03823DF8AC4794340,38.95181,-77.013438,5000 NEW HAMPSHIRE AVENUE NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192956232,2021-01-05,0101000020E6100000F53B963EB04053C0B812E05D2F7A4340,38.954747,-77.011094,5300 NEW HAMPSHIRE AVENUE NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192712586,2021-01-09,0101000020E6100000BCF83946654153C02C96E4D242794340,38.947531,-77.02254,SHERMAN CIRCLE NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,1.0,1.0,0.0,0,0,MPD and DCFEMS,0
192713088,2021-01-30,0101000020E61000001DC4AF04834153C0685B2EA64B794340,38.947667,-77.023622,4710 8TH STREET NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,2.0,0.0,0.0,0,0,MPD Only,0
192712698,2021-01-12,0101000020E61000001A5D7D42944053C04959B6E2327A4340,38.954069,-77.008438,5233 NORTH CAPITOL STREET NE,Ward 4,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",ROCK CREEK EAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192955691,2021-01-16,0101000020E6100000B2D9A93F944053C0CD8534A2377A4340,38.954069,-77.008438,5233 NORTH CAPITOL STREET NE,Ward 4,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192712400,2021-01-10,0101000020E6100000A543117FCA4053C0560093AFC1784340,38.943538,-77.012756,29 ROCK CREEK CHURCH ROAD NW,Ward 5,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,1.0,0.0,0.0,0,0,MPD and DCFEMS,0
192956936,2021-01-04,0101000020E61000005591C939904053C0E10AA6B28C794340,38.949553,-77.008018,4915 NORTH CAPITOL STREET NE,Ward 4,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",ROCK CREEK EAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192713086,2021-01-30,0101000020E610000038E128E68C4053C0DE5A508039794340,38.947085,-77.007799,20 HAWAII AVENUE NE,Ward 4,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192712388,2021-01-09,0101000020E610000038E16FA7383F53C0C977362E267A4340,38.95379,-76.988824,5120 SARGENT ROAD NE,Ward 5,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192952823,2021-01-30,0101000020E6100000FCE401DB904053C0528217C39E794340,38.9503,-77.00853,4921 NORTH CAPITOL STREET NE,Ward 5,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",ROCK CREEK EAST,0,3.0,0.0,0.0,1,0,MPD Only,0
192956805,2021-01-13,0101000020E610000071967513624053C01792DF7131794340,38.947215,-77.006066,4608 FORT TOTTEN DRIVE NE,Ward 5,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",UPPER NORTHEAST,0,2.0,0.0,0.0,0,0,MPD Only,0
192956837,2021-01-14,0101000020E6100000C4B607467B4053C02550186FFB784340,38.944894,-77.007517,4409 CLERMONT DRIVE NE,Ward 5,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",UPPER NORTHEAST,0,4.0,0.0,0.0,1,0,MPD Only,0
192712428,2021-01-31,0101000020E61000007873023E7C4053C032C1789423794340,38.94706,-77.008598,HAWAII AVENUE NE & NORTH CAPITOL STREET,Ward 5,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",ROCK CREEK EAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192955854,2021-01-31,0101000020E6100000126D9DEC824053C09FCFC25F2C794340,38.94666,-77.00799,1 HAWAII AVENUE NE,Ward 5,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",ROCK CREEK EAST,0,1.0,0.0,0.0,1,0,MPD and DCFEMS,0
192712121,2021-01-05,0101000020E610000082C12EA1FE3F53C078528C2B3E7A4340,38.954675,-77.000313,5400 SOUTH DAKOTA AVENUE NE,Ward 5,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192956317,2021-01-24,0101000020E6100000D3C52FB3824053C0C2604E358B794340,38.949553,-77.007975,4825 NORTH CAPITOL STREET NE,Ward 5,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",UPPER NORTHEAST,0,0.0,0.0,0.0,0,0,MPD and DCFEMS,0
192955709,2021-01-17,0101000020E610000086956A1B603F53C00BD5AB3709794340,38.945586,-76.990239,4609 12TH STREET NE,Ward 5,"North Michigan Park, Michigan Park, University Heights",UPPER NORTHEAST,0,3.0,0.0,0.0,1,0,MPD Only,0
192950837,2021-01-26,0101000020E6100000DBD57CBBCF3F53C0780044A10A794340,38.94563,-76.997052,4601 7TH STREET NE,Ward 5,"North Michigan Park, Michigan Park, University Heights",UPPER NORTHEAST,0,3.0,0.0,0.0,0,0,MPD and DCFEMS,0
192956561,2021-01-01,0101000020E6100000C4B12CEFC13F53C00ACBFA0B7E784340,38.941339,-76.99621,4340 VARNUM PL NE,Ward 5,"North Michigan Park, Michigan Park, University Heights",UPPER NORTHEAST,0,2.0,0.0,0.0,0,0,MPD and DCFEMS,0
192955815,2021-01-20,0101000020E61000004AB19428254053C06C82B41A2D794340,38.946709,-77.002196,4900 BATES ROAD NE,Ward 5,"North Michigan Park, Michigan Park, University Heights",UPPER NORTHEAST,0,1.0,0.0,0.0,0,0,MPD Only,0
192956176,2021-01-11,0101000020E6100000E69D6CB2D14053C062812CF38E784340,38.942135,-77.013317,100 UPSHUR ST NW,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",ROCK CREEK EAST,0,2.0,0.0,0.0,0,0,MPD Only,0
192712891,2021-01-18,0101000020E6100000C7FD410D714053C0B60B38B7A5764340,38.92646,-77.007001,53 MICHIGAN AVENUE NE,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",UPPER NORTHEAST,0,1.0,0.0,1.0,1,0,MPD and DCFEMS,0
192956815,2021-01-08,0101000020E61000002A69BEF6513E53C0A39B3DFCBA784340,38.943199,-76.973751,2200 VARNUM STREET NE,Ward 5,"North Michigan Park, Michigan Park, University Heights",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192956286,2021-01-18,0101000020E61000002329684A9F3E53C0EFE2DDEB0E794340,38.945694,-76.977426,1919 MICHIGAN AVENUE NE,Ward 5,"North Michigan Park, Michigan Park, University Heights",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192956294,2021-01-24,0101000020E61000001EF19911C73E53C028C438CB69784340,38.940721,-76.980854,1715 TAYLOR STREET NE,Ward 5,"North Michigan Park, Michigan Park, University Heights",UPPER NORTHEAST,0,1.0,0.0,0.0,0,0,MPD Only,0
192956943,2021-01-04,0101000020E6100000F1325E083B3F53C05A4637756A784340,38.940983,-76.988305,1300 MICHIGAN AVENUE NE,Ward 5,"North Michigan Park, Michigan Park, University Heights",UPPER NORTHEAST,0,1.0,0.0,0.0,1,0,MPD and DCFEMS,0
192712716,2021-01-14,0101000020E61000007FBC350C603F53C0A58FB3E369784340,38.940724,-76.990235,TAYLOR STREET NE & 12TH STREET NE,Ward 5,"North Michigan Park, Michigan Park, University Heights",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192712941,2021-01-19,0101000020E6100000F5FAB067403F53C0B643F4445E784340,38.939805,-76.988297,4100 13TH STREET NE,Ward 5,"North Michigan Park, Michigan Park, University Heights",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192713129,2021-01-30,0101000020E6100000C3FF1371403F53C078A23BFCA7784340,38.942657,-76.987912,4315 13TH STREET NE,Ward 5,"North Michigan Park, Michigan Park, University Heights",UPPER NORTHEAST,0,1.0,0.0,0.0,1,0,MPD Only,0
192712763,2021-01-03,0101000020E610000081D8CB4BAC3F53C074DB1ADA1B784340,38.938238,-76.9953,3908 7TH STREET NE,Ward 5,"North Michigan Park, Michigan Park, University Heights",UPPER NORTHEAST,0,2.0,0.0,0.0,0,0,MPD Only,0
192955604,2021-01-10,0101000020E6100000D4FB7498403F53C083EAC9E069784340,38.940724,-76.988307,13TH STREET NE & TAYLOR STREET NE,Ward 5,"North Michigan Park, Michigan Park, University Heights",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192956953,2021-01-05,0101000020E6100000131C6352C73E53C0D542374D6E774340,38.933046,-76.980913,1701 MONROE STREET NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192713379,2021-01-29,0101000020E6100000288D892E5C3F53C08F3BAD385F774340,38.932588,-76.98995,1227 MONROE STREET NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192956206,2021-01-01,0101000020E610000055306BE9F03E53C082CD89A980764340,38.925809,-76.983613,1500 FRANKLIN STREET NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192713155,2021-01-30,0101000020E6100000BDA93B42C93E53C07F94A29B4D774340,38.932236,-76.981114,1700 LAWRENCE STREET NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,0,2.0,0.0,0.0,0,0,MPD and DCFEMS,0
192955682,2021-01-16,0101000020E6100000F3FE39AD1F3F53C08E8D136150764340,38.923797,-76.986577,1311 RHODE ISLAND AVENUE NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192956673,2021-01-11,0101000020E6100000F02CC29FCB3E53C00C8975E46D774340,38.933034,-76.981176,MONROE STREET NE & 17TH STREET NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192956223,2021-01-05,0101000020E6100000296E449B5C3D53C0E0CC215B5B754340,38.917122,-76.958026,3400 NEW YORK AVENUE NE,Ward 5,"Arboretum, Anacostia River",UPPER NORTHEAST,0,3.0,0.0,0.0,1,0,MPD Only,0
192713257,2021-01-31,0101000020E6100000A0BBC56D693E53C09B36C026FC754340,38.921684,-76.97539,2402 21ST PL NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,0,2.0,0.0,0.0,0,0,MPD Only,0
192955530,2021-01-31,0101000020E6100000E29A850D563E53C0191C357633764340,38.923371,-76.974,2203 DOUGLAS STREET NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,0,4.0,0.0,0.0,0,0,MPD Only,0
192956711,2021-01-11,0101000020E610000005337360173E53C04B37942258764340,38.924679,-76.971229,2424 EVARTS STREET NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,0,2.0,0.0,0.0,0,0,MPD Only,0
192950614,2021-01-27,0101000020E61000009C1C8C633D3F53C0F8B5CA0D12754340,38.914606,-76.98812,NEW YORK AVE NE & KENDALL STREET NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,0,4.0,0.0,0.0,1,0,MPD Only,0
192955415,2021-01-14,0101000020E6100000AC936C65993F53C0F974F60AE9754340,38.920583,-76.995523,2300 WASHINGTON PLACE NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,0,2.0,0.0,1.0,0,0,MPD Only,0
192955595,2021-01-22,0101000020E6100000E5D535B6A63F53C0861CE863DD754340,38.920831,-76.994714,2350 WASHINGTON PLACE NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,0,2.0,0.0,0.0,0,0,MPD Only,0
192712894,2021-01-18,0101000020E6100000F529058D5E3F53C0E5F967BC29764340,38.923584,-76.990282,1200 RHODE ISLAND AVENUE NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192712642,2021-01-06,0101000020E6100000A0E9ADE1F23E53C008F90CFA55764340,38.924508,-76.983573,EVARTS STREET NE & SARATOGA AVENUE NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,0,2.0,0.0,0.0,0,0,MPD Only,0
192712954,2021-01-19,0101000020E610000051102AF0ED3E53C0995300F17B764340,38.92565,-76.98327,FRANKLIN ST NE & RHODE ISLAND AVE NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192713104,2021-01-29,0101000020E6100000C3435A87CF3E53C01FF2C2B679764340,38.925359,-76.981315,1649 FRANKLIN STREET NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,0,2.0,0.0,0.0,0,0,MPD Only,0
192956816,2021-01-14,0101000020E610000078A1B780F33D53C0F7588554C4764340,38.928126,-76.968265,3002 SOUTH DAKOTA AVENUE NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192712657,2021-01-13,0101000020E6100000A6ABF9E1BD3E53C0EBB7466628754340,38.915436,-76.980412,16TH STREET NE & WEST VIRGINIA AVE NE,Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192956547,2021-01-02,0101000020E61000007EE853D1393E53C01DA54ED16B754340,38.917329,-76.972439,NEW YORK AVENUE NE & BLADENSBURG ROAD NE,Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192956866,2021-01-16,0101000020E6100000CFCE31C2493E53C05001BF1B32754340,38.915505,-76.973326,"2200 T ST, NE",Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",UPPER NORTHEAST,0,2.0,0.0,0.0,0,0,MPD Only,0
192956963,2021-01-05,0101000020E6100000D5BF157A3C3E53C0510BF2476B754340,38.917329,-76.972439,BLADENSBURG ROAD NE & NEW YORK AVENUE NE,Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192713237,2021-01-29,0101000020E6100000FB5B0C84C13E53C054F40A5A65754340,38.91719,-76.979966,1600 NEW YORK AVE NE,Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192712126,2021-01-05,0101000020E6100000A03688FF373E53C074A8BD8679774340,38.933446,-76.972166,3506 24TH STREET NE,Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,0,2.0,0.0,0.0,0,0,MPD Only,0
192712745,2021-01-13,0101000020E61000003315470BCC3D53C00BDBC7CE92774340,38.934099,-76.965703,NEWTON STREET NE & RHODE ISLAND AVENUE NE,Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192955687,2021-01-16,0101000020E6100000F45A8E01383E53C0CF0C1BA3D6774340,38.918963,-77.014725,2106 2ND STREET NW,Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,0,2.0,0.0,0.0,0,0,MPD Only,0
192956171,2021-01-26,0101000020E6100000EA7E2B16AA3D53C0FAE7A80FB4774340,38.935159,-76.963391,"RHODE ISLAND AVENUE, NE & EASTERN AVENUE, NE",Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192955547,2021-01-22,0101000020E610000045BAF99D4E3D53C0445C20831E774340,38.928591,-76.960481,3001 BLADENSBURG ROAD NE,Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192956689,2021-01-10,0101000020E6100000512D3E9CCC3D53C0E42481BE79764340,38.925804,-76.965842,2627 SOUTH DAKOTA AVENUE NE,Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192956848,2021-01-15,0101000020E6100000B6F5CC88873D53C04871AC5380774340,38.933596,-76.961395,MONROE STREET NE & EASTERN AVENUE NE,Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192956955,2021-01-05,0101000020E6100000ECED65B82C3E53C062778BC492754340,38.918534,-76.971477,QUEENS CHAPEL ROAD NE & BLADENSBURG ROAD NE,Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192712887,2021-01-23,0101000020E61000002D8CE4151E3D53C0FB3A5E84C8754340,38.920765,-76.95625,2438 MARKET STREET NE,Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,0,2.0,0.0,0.0,0,0,MPD Only,0
192955308,2021-01-26,0101000020E610000062162E1D093D53C04B30260E06764340,38.921662,-76.953392,2484 MARKET STREET NE,Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,0,2.0,0.0,0.0,0,0,MPD Only,0
192956009,2021-01-26,0101000020E6100000FC3678CD083D53C0B083AF0DED754340,38.921613,-76.953485,2482 MARKET STREET NE,Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,0,2.0,0.0,0.0,0,0,MPD Only,0
192955835,2021-01-21,0101000020E6100000D2B2925E2E3D53C0ECC981D29F754340,38.918932,-76.955953,SOUTH DAKOTA AVENUE NE & V STREET NE,Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192956505,2021-01-21,0101000020E61000003E8589361C3D53C02FD83D6987754340,38.918187,-76.954845,EB SOUTH DAKOTA AVENUE NE/ TO EB U.S. ROUTE 50/ EB NEW YORK AVENUE,Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192956807,2021-01-15,0101000020E6100000A2F00BFE3F3D53C00A54F57E13764340,38.92156,-76.956937,3298 FORT LINCOLN DR NE,Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,0,2.0,0.0,0.0,0,0,MPD Only,0
192712584,2021-01-09,0101000020E61000000287FAFB793D53C041C3647206764340,38.922064,-76.960568,33RD STREET NE & SOUTH DAKOTA AVENUE NE,Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD Only,0
192956681,2021-01-10,0101000020E610000074AC7D3C423E53C0BEFF1A3E5B774340,38.932756,-76.972538,3421 SOUTH DAKOTA AVENUE NE,Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
