walkscore,bikescore,transitscore,near_schools,es,ms,hs,public_school,charter_school,anc_id,nbh_cluster,nbh_cluster_names,smd_id,ward_name,census_tract,comp_plan_area,objectid,crimeid,reportdate,fromdate,todate,address,latitude,longitude,bicycle_injuries,vehicle_injuries,pedestrian_injuries,total_injuries,total_major_injuries,total_minor_injuries,bicycle_fatalities,pedestrian_fatalities,vehicle_fatalities,drivers_impaired,drivers_speeding,total_vehicles,total_bicyclists,total_pedestrians,drivers_over_65,drivers_under_25,peds_over_65,peds_under_12,bikers_over_65,bikers_under_18,oos_vehicles,num_cars,num_suvs_or_trucks,driver_tickets,bicycle_tickets,ped_tickets,persontype_array,invehicletype_array,licenseplatestate_array,intapproachdirection,locationerror,lastupdatedate,blockkey,subblockkey,geography,pp_agency_incident_id,pp_total_injuries,pp_total_minor_injuries,pp_total_major_injuries,pp_call_time_rank,distance_to_nearest_block,aadt,totaltravellanes,totalcrosssectionwidth,totalparkinglanes,doubleyellow_line,summarydirection,num_sides_w_sidewalks,sidewalk_width,speed_limit,dcfunctionalclass,nhstype,routename,block_objectid,dcfunctionalclass_desc,distance_to_nearest_intersection,intersectionid,intersection_type,int_road_types,int_road_block_ids,street_names
7.00,45.00,48.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B07,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195767369,25219187,2015-01-28 05:00:00+00:00,2015-01-28,1970-01-01,3989 MASSACHUSETTS AVENUE SE,38.871607,-76.946506,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,['Driver'],['Passenger Car/automobile'],['VA'],Southeast,,1970-01-01 00:00:00+00:00,3aa36c35ef816052905a2cd2719a6459,a80624b8df6f4888707a1f6563b8f9e1,0101000020E6100000F7A3C44F903C53C02601DAEF9A6F4340,,,,,1,3.496e-05,7220.0,2,42,1,Yes,BD,1,6,25.0,17.0,,MASSACHUSETTS AVE SE,135018,Collector,,,,,,
7.00,45.00,48.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B07,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195769501,28337119,2020-03-05 03:24:03+00:00,2020-03-04,1970-01-01,3803 MASSACHUSETTS AVENUE SE,38.872683,-76.949898,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,"['Driver', 'Passenger', 'Driver', 'Passenger', 'Passenger']","['Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile']","['DC', 'DC', 'DC', 'DC', 'DC']",Southeast,,1970-01-01 00:00:00+00:00,3aa36c35ef816052905a2cd2719a6459,0458d747cba6badda62caad2d28c67a3,0101000020E6100000ACBC573DB53C53C0C40D7C05B96F4340,,,,,1,0.00025406,7220.0,2,42,1,Yes,BD,1,6,25.0,17.0,,MASSACHUSETTS AVE SE,135018,Collector,,,,,,
7.00,45.00,48.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B07,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195775505,28349078,2020-03-17 05:02:59+00:00,2020-03-16,1970-01-01,3985 MASSACHUSETTS AVENUE SE,38.871593,-76.946635,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","[' None', 'DC']",Southeast,,1970-01-01 00:00:00+00:00,3aa36c35ef816052905a2cd2719a6459,0458d747cba6badda62caad2d28c67a3,0101000020E6100000E7222F81B53C53C07638163DB96F4340,,,,,1,3.19e-06,7220.0,2,42,1,Yes,BD,1,6,25.0,17.0,,MASSACHUSETTS AVE SE,135018,Collector,,,,,,
7.00,45.00,48.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B07,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195806234,27485920,2017-11-07 00:51:54+00:00,2017-11-06,1970-01-01,4023 MASSACHUSETTS AVENUE SE,38.870931,-76.943909,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['DC', 'MD']",Northwest,,1970-01-01 00:00:00+00:00,3aa36c35ef816052905a2cd2719a6459,90e7d4bf74eeff7982684f4e477d9bdf,0101000020E6100000BEE7750C693C53C04EBE23EB7A6F4340,,,,,1,4.814e-05,7220.0,2,42,1,Yes,BD,1,6,25.0,17.0,,MASSACHUSETTS AVE SE,135018,Collector,,,,,,
7.00,45.00,48.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B07,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195811638,26814518,2016-01-08 12:38:44+00:00,2016-01-06,1970-01-01,MASSACHUSETTS AVENUE SE,38.87285,-76.948492,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,['Driver'],['Passenger Car/automobile'],['MD'],Southeast,,1970-01-01 00:00:00+00:00,3aa36c35ef816052905a2cd2719a6459,0458d747cba6badda62caad2d28c67a3,0101000020E6100000E1CE2893B43C53C0C715107AB86F4340,,,,,1,0.00020643,7220.0,2,42,1,Yes,BD,1,6,25.0,17.0,,MASSACHUSETTS AVE SE,135018,Collector,,,,,,
7.00,45.00,48.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B07,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195816650,25244730,2015-03-22 05:00:00+00:00,2015-03-22,1970-01-01,3989 MASSACHUSETTS AVENUE SE,38.871607,-76.946506,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,"['Passenger', 'Passenger', 'Passenger', 'Driver', 'Driver', 'Passenger']","['Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Suv (sport Utility Vehicle)', 'Passenger Car/automobile', 'Passenger Car/automobile']","['DC', 'DC', 'DC', 'MD', 'DC', 'DC']",Southeast,,1970-01-01 00:00:00+00:00,3aa36c35ef816052905a2cd2719a6459,a80624b8df6f4888707a1f6563b8f9e1,0101000020E6100000F7A3C44F903C53C02601DAEF9A6F4340,,,,,1,3.496e-05,7220.0,2,42,1,Yes,BD,1,6,25.0,17.0,,MASSACHUSETTS AVE SE,135018,Collector,,,,,,
7.00,45.00,48.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B07,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195836050,28267544,2019-12-26 05:53:08+00:00,2019-12-26,1970-01-01,3985 MASSACHUSETTS AVENUE SE,38.871593,-76.946635,0,1,0,1,0,1,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,"['Passenger', 'Driver', 'Passenger', 'Passenger', 'Passenger', 'Driver', 'Passenger', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile']","['DC', 'MD', 'DC', 'DC', 'DC', 'DC', 'DC', 'VA']",Southeast,,1970-01-01 00:00:00+00:00,3aa36c35ef816052905a2cd2719a6459,0458d747cba6badda62caad2d28c67a3,0101000020E610000020DE1411B53C53C0B89F3FE1B86F4340,,,,,1,4.765e-05,7220.0,2,42,1,Yes,BD,1,6,25.0,17.0,,MASSACHUSETTS AVE SE,135018,Collector,,,,,,
7.00,45.00,48.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B07,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195839034,28056647,2019-05-29 12:52:44+00:00,2019-05-28,1970-01-01,3819 MASSACHUSETTS AVENUE SE,38.87299,-76.948959,0,1,0,1,0,1,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"['Driver', 'Passenger']","['Passenger Car/automobile', 'Passenger Car/automobile']","['DC', 'MD']",Northwest,,1970-01-01 00:00:00+00:00,3aa36c35ef816052905a2cd2719a6459,90e7d4bf74eeff7982684f4e477d9bdf,0101000020E6100000A9C4D72F683C53C01D4965367A6F4340,,,,,1,5.258e-05,7220.0,2,42,1,Yes,BD,1,6,25.0,17.0,,MASSACHUSETTS AVE SE,135018,Collector,,,,,,
7.00,45.00,48.00,[None],,,,,,7E,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B07,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195670301,27925767,2019-01-19 17:10:57+00:00,2019-01-19,1970-01-01,3821 MASSACHUSETTS AVENUE SE,38.872641,-76.948697,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['MD', 'DC']",Southeast,,1970-01-01 00:00:00+00:00,3aa36c35ef816052905a2cd2719a6459,0458d747cba6badda62caad2d28c67a3,0101000020E610000049EFB81FB63C53C0BF00FABEB96F4340,,,,,1,5.718e-05,7220.0,2,42,1,Yes,BD,1,6,25.0,17.0,,MASSACHUSETTS AVE SE,135018,Collector,6.47081955,16792,REGULAR,"['Collector', 'Local']","['124074', '134887', '135018', '137066']","['FORT DAVIS DRIVE SE', 'MASSACHUSETTS AVENUE SE']"
7.00,45.00,48.00,[None],,,,,,7E,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B07,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195733328,28096619,2019-07-08 10:06:07+00:00,2019-07-08,1970-01-01,3985 MASSACHUSETTS AVENUE SE,38.871593,-76.946635,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,['Driver'],['Suv (sport Utility Vehicle)'],['DC'],Northwest,,1970-01-01 00:00:00+00:00,3aa36c35ef816052905a2cd2719a6459,81b9669862de036b72042bb8d6872690,0101000020E6100000A38D829C963C53C071A97118A06F4340,,,,,1,0.0003848,7220.0,2,42,1,Yes,BD,1,6,25.0,17.0,,MASSACHUSETTS AVE SE,135018,Collector,,,,,,
7.00,45.00,48.00,[None],,,,,,7E,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B07,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195751284,27811899,2018-09-28 01:00:36+00:00,2018-09-27,1970-01-01,3805 MASSACHUSETTS AVENUE SE,38.872703,-76.949886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,['Driver'],['Passenger Car/automobile'],['VA'],Southeast,,1970-01-01 00:00:00+00:00,3aa36c35ef816052905a2cd2719a6459,0458d747cba6badda62caad2d28c67a3,0101000020E6100000F136BD7CB43C53C036541367B86F4340,,,,,1,0.00022128,7220.0,2,42,1,Yes,BD,1,6,25.0,17.0,,MASSACHUSETTS AVE SE,135018,Collector,,,,,,
7.00,45.00,48.00,[None],,,,,,7E,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B07,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195773534,28119842,2019-07-31 19:37:36+00:00,2019-07-31,1970-01-01,3985 MASSACHUSETTS AVENUE SE,38.871593,-76.946635,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['MD', 'MD']",Northwest,,1970-01-01 00:00:00+00:00,3aa36c35ef816052905a2cd2719a6459,90e7d4bf74eeff7982684f4e477d9bdf,0101000020E61000005A37C372683C53C0092D3F6D7A6F4340,,,,,1,0.00028557,7220.0,2,42,1,Yes,BD,1,6,25.0,17.0,,MASSACHUSETTS AVE SE,135018,Collector,,,,,,
7.00,45.00,48.00,[None],,,,,,7E,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B07,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195817925,28483981,2020-07-30 03:08:32+00:00,2020-07-29,1970-01-01,3805 MASSACHUSETTS AVENUE SE,38.872699,-76.949888,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['MD', 'DC']",Southeast,,1970-01-01 00:00:00+00:00,3aa36c35ef816052905a2cd2719a6459,0458d747cba6badda62caad2d28c67a3,0101000020E6100000E6864376B53C53C050002934B96F4340,,,,,1,0.0002382,7220.0,2,42,1,Yes,BD,1,6,25.0,17.0,,MASSACHUSETTS AVE SE,135018,Collector,,,,,,
7.00,45.00,48.00,[None],,,,,,7E,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7E01,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195713906,28120114,2019-08-01 03:38:19+00:00,2019-07-31,1970-01-01,810 RIDGE ROAD SE,38.876471,-76.941553,0,1,0,1,0,1,0,0,0,1,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"['Driver', 'Passenger']","['Passenger Car/automobile', 'Passenger Car/automobile']","['DC', 'DC']",Southeast,,1970-01-01 00:00:00+00:00,32a08c33079ed34d53ae01b6aa4a68bc,24eae7fd1ccdee265fd7ea41aaa0fa53,0101000020E61000008550F82C603C53C08903778A4D704340,,,,,1,1.433e-05,12254.0,2,45,2,Yes,BD,1,6,25.0,16.0,,RIDGE RD SE,136315,Minor Arterial,,,,,,
7.00,45.00,48.00,[None],,,,,,7E,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7E01,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195720590,27597686,2018-02-25 18:48:35+00:00,2018-02-25,1970-01-01,800 RIDGE ROAD SE,38.87792,-76.943412,0,2,0,2,0,2,0,0,0,0,0,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver', 'Passenger']","['Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile']","['DC', 'DC', 'DC']",Southeast,,1970-01-01 00:00:00+00:00,32a08c33079ed34d53ae01b6aa4a68bc,24eae7fd1ccdee265fd7ea41aaa0fa53,0101000020E6100000EB422E50633C53C05DE2646453704340,,,,,1,0.00014898,12254.0,2,45,2,Yes,BD,1,6,25.0,16.0,,RIDGE RD SE,136315,Minor Arterial,,,,,,
7.00,45.00,48.00,[None],,,,,,7E,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7E01,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195720623,27073540,2016-09-23 13:27:15+00:00,2016-09-23,1970-01-01,"RIDGE ROAD SE & G STREET SE
",38.879013,-76.944862,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"['Driver', 'Passenger', 'Passenger', 'Passenger', 'Passenger', 'Passenger', 'Passenger', 'Passenger', 'Driver', 'Passenger']","['Other Vehicle', 'Cargo Van', 'Other Vehicle', 'Cargo Van', 'Other Vehicle', 'Cargo Van', 'Cargo Van', 'Cargo Van', 'Cargo Van', 'Other Vehicle']","['DC', 'DC', 'DC', 'DC', 'DC', 'DC', 'DC', 'DC', 'DC', 'DC']",South,,1970-01-01 00:00:00+00:00,32a08c33079ed34d53ae01b6aa4a68bc,ff1064c9a41a21347179acaaf913230f,0101000020E6100000C7B61102783C53C0DB7DB34484704340,,,,,1,0.00056208,12254.0,2,45,2,Yes,BD,1,6,25.0,16.0,,RIDGE RD SE,136315,Minor Arterial,7.96323527,18345,REGULAR,"['Local', 'Minor Arterial']","['135799', '136315', '136345']","['G STREET SE', 'RIDGE ROAD SE']"
7.00,45.00,48.00,[None],,,,,,7E,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7E01,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195741559,26916630,2016-04-19 15:23:57+00:00,2016-04-19,1970-01-01,"G STREET SE & RIDGE ROAD SE
",38.879123,-76.944699,0,5,0,5,0,5,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,"['Driver', 'Passenger', 'Driver', 'Passenger', 'Passenger', 'Passenger', 'Passenger']","['Passenger Car/automobile', 'Passenger Car/automobile', 'Suv (sport Utility Vehicle)', 'Suv (sport Utility Vehicle)', 'Passenger Car/automobile', 'Suv (sport Utility Vehicle)', 'Suv (sport Utility Vehicle)']","['VA', 'VA', 'MD', 'MD', 'VA', 'MD', 'MD']",South,,1970-01-01 00:00:00+00:00,32a08c33079ed34d53ae01b6aa4a68bc,ff1064c9a41a21347179acaaf913230f,0101000020E6100000C4801464783C53C02F31DB7185704340,,,,,1,7.769e-05,12254.0,2,45,2,Yes,BD,1,6,25.0,16.0,,RIDGE RD SE,136315,Minor Arterial,3.49164113,18345,REGULAR,"['Local', 'Minor Arterial']","['135799', '136315', '136345']","['G STREET SE', 'RIDGE ROAD SE']"
7.00,45.00,48.00,[None],,,,,,7E,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7E01,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195862532,27365706,2017-07-10 19:33:36+00:00,2017-07-10,1970-01-01,800 RIDGE ROAD SE,38.87792,-76.943411,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,['Driver'],['Passenger Car/automobile'],['DC'],Southeast,,1970-01-01 00:00:00+00:00,32a08c33079ed34d53ae01b6aa4a68bc,24eae7fd1ccdee265fd7ea41aaa0fa53,0101000020E6100000EB422E50633C53C05DE2646453704340,,,,,1,0.00014898,12254.0,2,45,2,Yes,BD,1,6,25.0,16.0,,RIDGE RD SE,136315,Minor Arterial,,,,,,
7.00,45.00,48.00,[None],,,,,,7E,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7E01,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195889736,27658925,2018-04-28 03:01:07+00:00,2018-04-27,1970-01-01,746 RIDGE ROAD SE,38.87787,-76.943507,0,2,0,2,0,2,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['VA', ' None']",Southeast,,1970-01-01 00:00:00+00:00,32a08c33079ed34d53ae01b6aa4a68bc,24eae7fd1ccdee265fd7ea41aaa0fa53,0101000020E6100000EF7E363B643C53C0174FD62755704340,,,,,1,0.00019183,12254.0,2,45,2,Yes,BD,1,6,25.0,16.0,,RIDGE RD SE,136315,Minor Arterial,,,,,,
7.00,45.00,48.00,[None],,,,,,7E,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7E01,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195894281,27905697,2018-12-30 14:12:14+00:00,2018-12-30,1970-01-01,800 RIDGE ROAD SE,38.87792,-76.943412,0,2,0,2,0,2,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"['Passenger', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['DC', 'DC']",Southeast,,1970-01-01 00:00:00+00:00,32a08c33079ed34d53ae01b6aa4a68bc,24eae7fd1ccdee265fd7ea41aaa0fa53,0101000020E61000003F071B41643C53C0C5922D3355704340,,,,,1,9.14e-06,12254.0,2,45,2,Yes,BD,1,6,25.0,16.0,,RIDGE RD SE,136315,Minor Arterial,,,,,,
7.00,45.00,48.00,[None],,,,,,7E,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7E02,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195664518,27264795,2017-04-01 23:25:19+00:00,2017-04-01,1970-01-01,3985 MASSACHUSETTS AVENUE SE,38.872404,-76.948062,0,2,0,2,0,2,0,0,0,0,0,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","[' None', ' None']",Southeast,,1970-01-01 00:00:00+00:00,3aa36c35ef816052905a2cd2719a6459,0458d747cba6badda62caad2d28c67a3,0101000020E610000081166630AB3C53C08F37F4D6B06F4340,,,,,1,0.00020909,7220.0,2,42,1,Yes,BD,1,6,25.0,17.0,,MASSACHUSETTS AVE SE,135018,Collector,,,,,,
7.00,45.00,48.00,[None],,,,,,7E,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7E02,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195669438,27716842,2018-06-25 01:46:43+00:00,2018-06-24,1970-01-01,4101 ALABAMA AVENUE SE,38.870058,-76.944729,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,['Driver'],['Passenger Car/automobile'],['MD'],Unknown,Crash point too far away from centerline,1970-01-01 00:00:00+00:00,Unknown,Unknown,0101000020E6100000A29F390B2D3C53C0D028845C9D6F4340,,,,,1,,,,,,,,0,,,,,,,,,,,,,
7.00,45.00,48.00,[None],,,,,,7E,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7E02,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195671273,26872583,2016-03-06 13:44:42+00:00,2016-03-06,1970-01-01,724 RIDGE ROAD SE,38.878348,-76.944314,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"['Driver', 'Driver']","['Other Vehicle', 'Passenger Car/automobile']","[' None', ' None']",Northwest,,1970-01-01 00:00:00+00:00,32a08c33079ed34d53ae01b6aa4a68bc,ff1064c9a41a21347179acaaf913230f,0101000020E6100000D3A581C56F3C53C0F9297FDE6D704340,,,,,1,0.0004602,12254.0,2,45,2,Yes,BD,1,6,25.0,16.0,,RIDGE RD SE,136315,Minor Arterial,,,,,,
7.00,45.00,48.00,[None],,,,,,7E,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7E02,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195673631,27270010,2017-04-07 05:40:38+00:00,2017-04-06,1970-01-01,800 RIDGE ROAD SE,38.877767,-76.943793,0,2,0,2,0,2,0,0,0,0,0,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,"['Driver', 'Passenger', 'Passenger', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile']","['DC', 'DC', 'DC', 'Un']",Northwest,,1970-01-01 00:00:00+00:00,32a08c33079ed34d53ae01b6aa4a68bc,ff1064c9a41a21347179acaaf913230f,0101000020E61000003ED8CC26673C53C059554EED5A704340,,,,,1,0.00039722,12254.0,2,45,2,Yes,BD,1,6,25.0,16.0,,RIDGE RD SE,136315,Minor Arterial,,,,,,
7.00,45.00,48.00,[None],,,,,,7E,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7E02,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195675339,27622798,2018-03-22 22:21:04+00:00,2018-03-22,1970-01-01,4115 ALABAMA AVENUE SE,38.870982,-76.942481,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['DC', 'DC']",East,,1970-01-01 00:00:00+00:00,098cddda5e314c7b95f910a4045b4215,80c86aa012dc235d1ae12c7ebeceffb9,0101000020E6100000127FFC9F5C3C53C0295FA233786F4340,,,,,1,0.00044936,11959.0,2,46,2,Yes,BD,2,6,20.0,16.0,,ALABAMA AVE SE,136865,Minor Arterial,,,,,,
7.00,45.00,48.00,[None],,,,,,7E,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7E02,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195684736,27832904,2018-10-18 22:25:04+00:00,2018-10-18,1970-01-01,512 RIDGE ROAD SE,38.8823,-76.945622,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['MD', 'DC']",South,,1970-01-01 00:00:00+00:00,a1d8e53c5776ea08eb91cf4f7c34c575,a1d8e53c5776ea08eb91cf4f7c34c575,0101000020E6100000782F90B8863C53C08AF34DD9BC704340,,,,,1,2.39e-06,12254.0,2,45,2,Yes,BD,1,6,25.0,16.0,,RIDGE RD SE,135799,Minor Arterial,,,,,,
7.00,45.00,48.00,[None],,,,,,7E,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7E02,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195686828,28014182,2019-04-18 04:52:02+00:00,2019-04-17,1970-01-01,FORT DAVIS DR & RIDGE RD SE,38.880652,-76.945673,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,['Driver'],['Passenger Car/automobile'],['VA'],South,,1970-01-01 00:00:00+00:00,a1d8e53c5776ea08eb91cf4f7c34c575,a1d8e53c5776ea08eb91cf4f7c34c575,0101000020E61000004E4C02F1853C53C059C6FE74B9704340,,,,,1,2.674e-05,12254.0,2,45,2,Yes,BD,1,6,25.0,16.0,,RIDGE RD SE,135799,Minor Arterial,,,,,,
7.00,45.00,48.00,[None],,,,,,7E,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7E02,Ward 7,009902,FAR NORTHEAST AND SOUTHEAST,195688267,27998781,2019-04-02 16:32:53+00:00,2019-04-02,1970-01-01,4000 MASSACHUSETTS AVENUE NW,38.931449,-77.078645,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"['Passenger', 'Driver', 'Driver']","['Suv (sport Utility Vehicle)', 'Suv (sport Utility Vehicle)', 'Passenger Car/automobile']","['DC', 'DC', ' None']",Northwest,,1970-01-01 00:00:00+00:00,3aa36c35ef816052905a2cd2719a6459,a80624b8df6f4888707a1f6563b8f9e1,0101000020E6100000DA29F3A18A3C53C02F8ED152966F4340,,,,,1,0.00039083,7220.0,2,42,1,Yes,BD,1,6,25.0,17.0,,MASSACHUSETTS AVE SE,135018,Collector,,,,,,
